id,书名,豆瓣评分,基本信息,内容简介,作者简介
1063624,鹿鼎记（全五册）,8.8,"



    
    
  
    

      
 作者
:
        
            
金庸

    


    
    
  
    
出版社:

      
生活·读书·新知三联书店

    


    
    
  

    
    
  

    
    
  

    
    
  

    
    
  
    
出版年:
 1999-04


    
    
  
    
页数:
 1711


    
    
  
    
定价:
 58.00元


    
    
  
    
装帧:
 平装


    
    
  
    
丛书:
?
金庸作品集（三联口袋本）


    
    
  
    
      
      
ISBN:
 9787108012593


    
    
  



","本书是《金庸作品集》之一，它是一部悲剧性的英雄史诗，其主人公也不是昔日一剑一萧笑傲江湖的侠义英雄，而是一个出没于妓院与宫廷的泼皮小流氓——韦小宝，不小心参与了因争夺四十二章经内宝藏，汉、满、蒙、藏民族之间的大决战。此书是金庸的“封刀”之作，篇幅最长，风格也最为独特。
","金庸（1924- ），当代最为著名的武侠小说作家。他本名查良镛，浙江海宁人，上海东吴法学院毕业。1959年在香港亲手创办明报机构，出版报纸、杂志和图书，1993年退休。先后创作了十五部长篇及短篇的武侠小说，广受欢迎，印量无数。曾获颂多项荣衔，包括2000年获香港特别行政区颁授最高荣誉大紫荆勋章，香港和各国多所大学的荣誉学位、名誉教授、院士。还担任过浙江大学人文学院院长，英国牛津大学汉学研究院高级研究员。
"
1729284,单行道,8,"



    
    
  

    
作者:

        

                [德国]
            瓦尔特·本雅明

    



    
    
  
    
出版社:

      
江苏人民出版社

    


    
    
  

    
    
  

    
    
  

    
    
  

    
译者:

        

            王才勇

    



    
    
  
    
出版年:
 2006-3


    
    
  
    
页数:
 156


    
    
  
    
定价:
 17.00元


    
    
  
    
装帧:
 平装


    
    
  
    
丛书:
?
汉译大众精品文库


    
    
  
    
      
      
ISBN:
 9787214041739


    
    
  



","这本书是本雅明的名作之一，一部意象集。这些意象都是他所生活的时代中的真实事物，比如邮票、加油站、早餐室、中国古董、手套、时钟，建筑工地、海报、啤酒馆等等，当然还有梦境。本雅明对这些事物的处理不是找一堆概念来辅佐，而是直接从事物本身深挖下去，找出文化深处与人的感性、理性深处的暗流。本雅明所观注的这些事物已随着时间而逝，但是本雅明的思想却仍然新鲜，对当今世界的学术、思想界依然产生着巨大的影响。
","瓦尔特·本雅明（1892—1940），犹太人。他是20世纪罕见的天才，真正的天才，是“欧洲最后一位知识分子”。本雅明的一生是一部颠沛流离的戏剧，他的卡夫卡式的细腻、敏感、脆弱不是让他安静地躲在一个固定的夜晚，而是驱使他流落整个欧洲去体验震惊；本雅明的孤独是喧哗和运动背景下的孤独，这种孤独令人绝望，又催发希望，本雅明的写作就永远徘徊在绝望与希望之间，大众和神学之间，这种写作因此就获得了某种暧昧的伦理学态度。暧昧正是本雅明的特性之一，他的身份，他的职业，他的主题，他的著述，他的信仰，他的空间，他的只言片语，都是不确定的，都是难以分类的。真正确定的，只有一点，那就是他的博学、才华和敏锐的辩证融会，正是这种融会，留给了20世纪一个巨大背影和一个思考空间。
1940年，本雅明在西班牙边境小镇自杀，这个小镇也是三年前，英国作家乔治·奥威尔在经历了西班牙内战后，历...
瓦尔特·本雅明（1892—1940），犹太人。他是20世纪罕见的天才，真正的天才，是“欧洲最后一位知识分子”。本雅明的一生是一部颠沛流离的戏剧，他的卡夫卡式的细腻、敏感、脆弱不是让他安静地躲在一个固定的夜晚，而是驱使他流落整个欧洲去体验震惊；本雅明的孤独是喧哗和运动背景下的孤独，这种孤独令人绝望，又催发希望，本雅明的写作就永远徘徊在绝望与希望之间，大众和神学之间，这种写作因此就获得了某种暧昧的伦理学态度。暧昧正是本雅明的特性之一，他的身份，他的职业，他的主题，他的著述，他的信仰，他的空间，他的只言片语，都是不确定的，都是难以分类的。真正确定的，只有一点，那就是他的博学、才华和敏锐的辩证融会，正是这种融会，留给了20世纪一个巨大背影和一个思考空间。
1940年，本雅明在西班牙边境小镇自杀，这个小镇也是三年前，英国作家乔治·奥威尔在经历了西班牙内战后，历尽艰险，从此处脱身去法国的地点。
"
1975809,海上牧云记,7.7,"



    
    
  
    

      
 作者
:
        
            
今何在

    


    
    
  
    
出版社:

      
天津人民出版社

    


    
    
  

    
    
  

    
    
  
    
原作名:
 美人如玉剑如虹


    
    
  

    
    
  
    
出版年:
 2006-12


    
    
  
    
页数:
 347


    
    
  
    
定价:
 25.00元


    
    
  
    
装帧:
 平装


    
    
  
    
丛书:
?
九州书系


    
    
  
    
      
      
ISBN:
 9787201054339


    
    
  



","牧云勤是位好武的皇帝，这是牧云氏族的传统，祖训要求牧云皇族的每一代皇帝都能自己领兵出征。所以牧云勤弓马娴熟，他出巡从来策马疾行，把大队抛在脑后，根本不害怕刺客。还是皇子时他就曾一马当先率军冲入叛军敌阵，于万军之中砍杀，几个刺客对他来说像是笑话一般。本来牧云勤已经冲过了那女子的身边，却突然地勒住了马，他自己也说不清那是为什么。回头看去时，他突然觉得，原来自己之前坐拥天下，却不过是个可怜的贫夫而已。这一次注视，决定了天下的兴亡。
","今何在，网络文学作家，1977年生人。《悟空传》、《诺星汉天空》作者。做过网站管理，游戏策划，影视编剧。
"
1026317,可爱的骨头,7.7,"



    
    
  
    

      
 作者
:
        
            
艾丽斯?西伯德

    


    
    
  
    
出版社:

      
作家出版社

    


    
    
  

    
    
  

    
    
  
    
原作名:
 The Lovely Bones


    
    
  
    

      
 译者
:
        
        
        
施清真

    


    
    
  
    
出版年:
 2004-06


    
    
  
    
页数:
 346


    
    
  
    
定价:
 25.00


    
    
  
    
装帧:
 平装


    
    
  

    
    
  
    
      
      
ISBN:
 9787506328685


    
    
  



","一个十四岁的女孩遭一名连环杀人的歹徒奸杀并碎尸，这样一桩案件如果见诸美国媒体，或许已然引不起耸人听闻的效果。若是以之为素材敷衍成一部小说，可能会是一个以情节取胜的警探侦破故事。但女作家艾丽斯?西伯德却独辟蹊径，倾注了诚挚的深情，抒发出一曲催人泪下的亲情之歌。
作为父母爱情首次结晶的苏茜，天资虽不如妹妹琳茜聪慧，却是一个乖女孩。她帮爸爸业余做玻璃瓶中的帆船工艺品，从中体会到父亲对祖父的怀念；在为妈妈拍摄瞬间快照时，理解了妈妈受过高等教育却不得不充当家庭主妇的郁闷心情；她与小她一岁的妹妹有着难分难舍的手足之情；在小弟巴克利病危之时，挺身而出送他到医院急救；她甚至能和嗜酒贪杯、性情有些浮华的外婆做知心的交流。
但就是这样一个可爱的小女孩却横遭歹徒蹂躏，死后还被肢解，只有一截臂肘被人们发现。
沙蒙一家遭此惨祸，立即就崩溃了。父亲杰克精神恍惚，屡为警方提供可疑线索遭拒之后，在一次夜间去捉嫌犯时被误伤致残；母亲艾比盖尔无法忍受失女之痛，竟和探长苟且，然后离家出走；妹妹在哀伤之中一夜成人，不顾性命之忧去凶犯家窃取证据；年仅四岁的小弟在得知长姐已死之后，成长中心灵受到创伤；外婆义无反顾地来女婿家操持家务，以她的乐观豁达为这个家庭注入活力。而街坊四邻和学校师生更是自发地组织了一个追思仪式，大家悼念亡者，更为了安慰亲人。
在将近十年的时间里，苏茜原先的同学先后从大学毕业，走上各自的生活道路。连她的家人似乎也淡忘了家中失去的这名成员，尽管由于她的遭难给家庭带来的不幸和悲哀始终笼罩着全家，挥之不去。……父亲一次突发心脏病，母亲闻讯匆匆赶回，与家人相见难免一番尴尬；父亲从医院回到家中，全家人再次团聚。在一旁偷看的苏茜的魂灵，这时意识到：一个家庭，犹如人的周身骨骼，即使有一块破损了，缺失了，但骨架终会长全，作为缺损部分的她，固然依恋这个家庭，大家也都在忆念中感到遗憾，但全家经历了这场灾难与悲痛之后，终于融溶和合。《可爱的骨头》的书名，点出的正是这一主题。
或许是有感于当前美国的家庭危机，近年来颇有些美国作家致力于家庭题材的小说创作，不过多以青年和中年的婚恋为骨干故事，因此更像是言情小说。
",
1432422,草样年华Ⅱ,7.2,"



    
    
  
    

      
 作者
:
        
            
孙睿

    


    
    
  
    
出版社:

      
长江文艺出版社

    


    
    
  

    
    
  
    
副标题:
 后大学时代


    
    
  

    
    
  

    
    
  
    
出版年:
 2005-9


    
    
  
    
页数:
 248


    
    
  
    
定价:
 18.00元


    
    
  
    
装帧:
 平装


    
    
  

    
    
  
    
      
      
ISBN:
 9787535430984


    
    
  



","最值得回味的校园生活剪影：课桌上的画像、臭球鞋、女生宿舍的暖壶、在双杠上飘荡的书包……
《草样年华Ⅱ》是《草Ⅰ》的延续和发展，最受读者关注的邱飞和周舟的恋情，在《草Ⅱ》中有了大结局。孙睿说，现在回首《草样年华》，感觉文字粗糙、情节幼稚。《草Ⅱ》无疑是《草Ⅰ》的最新升级版，成长中的孙睿以更加精炼的黑色冷幽默，让你在捧腹大笑之余，心头还不免有一丝忧伤。真实地描述了北京20多岁年轻人的当下生活，是一部讲述成长、记述成长的青春祭。纪录属于你、我、他的时代。
《“中国十大青春小说”之一的《草样年华》，在04年热销30多万册后，草迷们对续集的呼声不断。近来，孙睿终于完成了续集，由长江文艺出版社出版。和《草1》不同的是，《草样年华2》经过反复修改，并且精心打造。这部青春小说的书里书外，都洋溢着浓厚的校园气息，从封面、插图，到勒口，都有最值得回味的校园生活剪影：课桌上的画像、臭球鞋、女生宿舍的暖壶、在双杠上飘荡的书包……插图上配的文字更是经典的爆笑孙式语录。
","孙睿，男，1981年出生北京工业大学毕业，代表作《草样年华》。2004年之前，没人知道孙睿是谁，而仅仅几个月时间，一本《草样年华》已让孙睿跻身“5大偶像”的行列了。
"
1017841,老人与海,8.4,"



    
    
  
    

      
 作者
:
        
            
海明威(美)

    


    
    
  
    
出版社:

      
世界图书出版公司

    


    
    
  

    
    
  

    
    
  

    
    
  

    
    
  
    
出版年:
 1989-10


    
    
  
    
页数:
 153


    
    
  
    
定价:
 8.00


    
    
  
    
装帧:
 平装


    
    
  

    
    
  
    
      
      
ISBN:
 9787506204392


    
    
  



","《老人与海》的故事相当简单。老渔民桑提亚哥出海捕鱼，84天一无所获。然而他并不因此丧失信心，继续出海，经过两天两夜的苦战终于捕到一条罕见的大鱼。返航时他不幸遇上鲨鱼群，虽全力拼搏仍寡不敌众，等抵岸时大鱼只剩下了一副骨架。但这个并不复杂的故事却意义深邃，是海明威的人生哲学和创作技巧的集中表现，也是一部可以从不同侧面或层次去阅读的小说。
",">

"
4159088,理想的下午,7.8,"



    
    
  
    

      
 作者
:
        
            
舒国治

    


    
    
  
    
出版社:

      
广西师范大学出版社

    


    
    
  
    
出品方:

      
理想国

    


    
    
  
    
副标题:
 关于旅行也关于晃荡


    
    
  

    
    
  

    
    
  
    
出版年:
 2010-1


    
    
  
    
页数:
 256


    
    
  
    
定价:
 27.00


    
    
  
    
装帧:
 平装


    
    
  
    
丛书:
?
理想国·舒国治作品


    
    
  
    
      
      
ISBN:
 9787563391813


    
    
  



","旅行散文登峰造极之作
压根儿就是“旅行文学”的代名词
甫出书，便已经成为经典
台湾文学青年人手一册的接头暗号
舒国治首部简体版作品
梁文道专文推介
信步由之，放眼而望，清风明月时时得于道途，却无须拥有也。
本书以一种超俗的眼光，与闲散的人生情怀，讲旅行、讲山水，看待周遭、寻觅佳境。自十年前在台湾出版后，风靡了无数文艺游子，几乎人手一册。此次发行简体版，篇幅扩大增加，喜好旅行文学者，不可错过。
","舒国治
一九五二年生于台北。原籍浙江。是六十年代在西洋电影与摇滚乐熏陶下成长的半城半乡少年。七十年代初，原习电影，后注心思于文学，曾以短篇小说《村人遇难记》备受文坛瞩目。一九八三至一九九〇，七年浪迹美国，此后所写，多及旅行，自谓是少年贪玩、叛逆的不加压抑之延伸。而文体自成一格，文白相间，简淡中深富雅韵，论者咸认与他的清简度日有关。常人忽略的清苦生活之美，最受他无尽窥探与咏颂。
著有《理想的下午》《门外汉的京都》《流浪集》《台北小吃札记》《穷中谈吃》等。
"
1059537,沉重的肉身,8.7,"



    
    
  
    

      
 作者
:
        
            
刘小枫

    


    
    
  
    
出版社:

      
华夏出版社

    


    
    
  

    
    
  
    
副标题:
 现代性伦理的叙事纬语（第三版修订本）


    
    
  

    
    
  

    
    
  
    
出版年:
 2004-1-1


    
    
  
    
页数:
 287


    
    
  
    
定价:
 29.00


    
    
  
    
装帧:
 平装


    
    
  

    
    
  
    
      
      
ISBN:
 9787508033778


    
    
  



","法国大革命时代的风云人物丹东究竟是怎样死的？他与妓女玛丽昂又有什么关系？牛虻和他的情人以及他情人的情人间的纠缠又是怎么一回事？卡吉娅和萨宾娜身体的丰盈及阿蕾特和特丽莎身体的沉重间的对比说明了什么？《十诫》所要表达的诚实、谎言、友爱、亲情、负疚……这些伦理问题对我们究竟意味着什么？毕希纳、昆德拉、基斯洛夫斯基这些思想大师给我们带来的是什么？作者刘小枫以其优美流畅的文笔、精辟独到的视角，向我们复述了一个令人深思乃至惊心动魄的故事，让我们思索人生。所谓现代性伦理，指的是人民伦理和个体自由伦理。时下人们正身不由己地从人民伦理脱身出来，转向个体自由伦理。本书的叙事纬语从人民伦理转到自由个体伦理，主要围绕中欧两位当代作家的叙事，以探讨两种不同的个体自由伦理的差异。
","刘小枫，1956年出生于重庆。1993年起，任香港中文大学中国文化研究所研究员、北京大学比较文化研究所兼任教授。现任中国人民大学中文系客座教授、香港汉语基督教文化研究所学术总监、香港中文大学中国文化研究所荣誉研究员。现为中山大学哲学系教授、比较宗教研究所所长。主要学术著作有：《拯救与逍遥》、《沉重的肉身》，随笔集《我们这一代人的怕与爱》等。
"
1203244,三个火枪手,8.3,"



    
    
  
    

      
 作者
:
        
            
大仲马

    


    
    
  
    
出版社:

      
上海译文出版社

    


    
    
  

    
    
  

    
    
  

    
    
  
    

      
 译者
:
        
            
            
郝运

        
           /
            
            
王振孫

    


    
    
  
    
出版年:
 1996-3-1


    
    
  
    
页数:
 757


    
    
  
    
定价:
 27.2


    
    
  
    
装帧:
 精装


    
    
  

    
    
  
    
      
      
ISBN:
 9787532718214


    
    
  



","《三个火枪手》是法国十九世纪作家大仲马1844年出版的小說Les Trois Mousquetaires，又译作《三剑客》或《三劍俠》。
《三劍客》於1843年3月至1844年7月在巴黎《世紀報》上連載，法國文學批評家阿爾梅拉在《亞歷山大?仲馬和〈三劍客〉》一書中指出：「三位才華大相逕庭的作家共同寫出這部小說：庫爾蒂茨制訂了梗概和情節；馬凱擬了初稿；仲馬賦予它生動的敘述、對話、風格與生命。」。1907年中國的伍光建翻译為《侠隐记》，多有刪節，後來李青崖從法文譯出全書，取名《三個火槍手》。
故事内容是平民出身的达达尼昂到巴黎投军，加入国王路易十三的火枪手卫队，和其他三个火枪手成为好朋友。他们为了保护王后奥地利的安妮的名誉，抗击红衣主教黎塞留，击败黎塞留设置的重重障碍，前往英国，从白金汉公爵那里取回王后的钻石，挫败了黎塞留挑拨国王和王后的阴谋。
",
1052360,卡尔维诺文集（第四卷）,8.9,"



    
    
  
    

      
 作者
:
        
            
[意大利] 卡尔维诺

    


    
    
  
    
出版社:

      
译林出版社

    


    
    
  

    
    
  
    
副标题:
 命运交叉的城堡 看不见的城市 宇宙奇趣


    
    
  

    
    
  
    

      
 译者
:
        
        
        
张宓

    


    
    
  
    
出版年:
 2001-9


    
    
  
    
页数:
 383


    
    
  
    
定价:
 20.30元


    
    
  
    
装帧:
 精装


    
    
  
    
丛书:
?
译林世界文学名著·现当代系列


    
    
  
    
      
      
ISBN:
 9787806571668


    
    
  



","《交叉命运的城堡》产生于15世纪的纸牌，卡尔维诺从两套牌中抽牌重组，竟然拼出了叙事文学史上一个又一个巨匠原型：俄迪普斯王、疯狂的奥兰朵、神曲、莎士比亚四大悲剧。卡尔维诺的小说混合了各种各样的奇怪的知识，他把这些知识用自己的智慧又变成了趣味盎然的文本，像短篇小说系列《宇宙奇趣》，实现了科学幻想和现实世界的跨越；中篇小说《看不见的城市》通过对马可·波罗当年的旅行，暗合人体的九个部分，把小说分成九章，把一个旅行者全身的感受和想象都汇聚成一个物质的世界，创造了一个奇特的文本。
","伊塔洛·卡尔维诺（1923-1985）是意大利当代最有世界影响的作家。他在四十年的创作实践中，不断探索和创新，力求以最贴切的方法和形式表现当今的社会和现代人的精神，以及他对人生的感悟和信念。他的作品风格多样，每一部都达到极高的水准，表现了时代，更超越了时代。他于1985年猝然逝世，而与当年的诺贝尔文学奖失之交臂，但他在国际文坛上的影响与日俱增，他的创作日益受到人们的关注。
"
2064450,大败局Ⅱ,8.6,"



    
    
  
    

      
 作者
:
        
            
吴晓波

    


    
    
  
    
出版社:

      
浙江人民出版社

    


    
    
  
    
出品方:

      
蓝狮子

    


    
    
  
    
副标题:
 探寻著名企业“中国式失败”的基因


    
    
  

    
    
  

    
    
  
    
出版年:
 2007-4


    
    
  
    
页数:
 249


    
    
  
    
定价:
 29.00元


    
    
  
    
装帧:
 平装


    
    
  
    
丛书:
?
蓝狮子财经丛书·中国著名公司案例系列


    
    
  
    
      
      
ISBN:
 9787213035036


    
    
  



","《大败局Ⅱ》所记录的败局均发生在2000年到2007年之间，将它们与《大败局》中的失败案例合在一起来阅读，你将可以看到过去10年里发生在中国商业界的众多兴衰往事。出现在本书中的企业家，都是他们那一代人中的不世豪杰。跟《大败局》中的众多草莽人物相比，一个让人印象深刻的区别是，他们中的不少人拥有令人羡慕的高学历，他们中有教授（宋如华）、发明家（顾雏军）、博士（仰融）、军医（赵新先）、作家（吕梁）以及哈佛商学院总裁班学员（孙宏斌）等等。他们也并非对风险毫不在意，如托普的宋如华在创业之初就曾经专门拜访落难中的牟其中和史玉柱，向他们当面讨教失败教训。甚至在公司规范化经营及战略设计上，这些公司也与当年《大败局》中的企业不可同日而语。华晨、德隆、三九及健力宝等公司都曾经重金聘请全球最优秀的咨询公司为其服务，德隆的唐万新甚至还有一个拥有150名研究员的战略研究部门。
在《大败局Ⅱ》中，我们更多地看到了一种“工程师+赌徒”的商业人格模式。他们往往有较好的专业素养，在某些领域有超人的直觉和运营天赋，同时更有着不可遏制的豪情赌性，敢于在机遇降临的那一刻，倾命一搏。
这是企业家职业中最惊心动魄的一跳，成者上天堂，败者落地狱，其微妙控制完全取决于天时、地利与人和等因素。
","吴晓波，单向街图书馆创办人之一，财经作家，“蓝狮子”财经图书出版人。1968年生，毕业于复旦大学新闻系。哈佛大学访问学者。常年从事公司研究，现任职东方早报社。主要出版作品：《大败局》（2001年）、《穿越玉米地》（2002年）、《非常营销》（2003年）、《被夸大的使命》（2004年）等。
"
1006197,哈姆莱特,8.7,"



    
    
  
    

      
 作者
:
        
            
[英] 莎士比亚

    


    
    
  
    
出版社:

      
人民文学出版社

    


    
    
  

    
    
  

    
    
  
    
原作名:
 Hamlet


    
    
  

    
译者:

        

            朱生豪

    



    
    
  
    
出版年:
 2001-1


    
    
  
    
页数:
 125


    
    
  
    
定价:
 7.00元


    
    
  
    
装帧:
 平装


    
    
  
    
丛书:
?
大学生必读


    
    
  
    
      
      
ISBN:
 9787020035946


    
    
  



","本书是大学生必读丛书中的一册，书中以教育部全国高等学校中文学科教学指导委员会指定书目为依据，收录了英国著名作家莎士比亚先生的话剧《哈姆莱特》。
本书具有很强的经典性及学术性，该书不仅是语言文学专业大学生从事专业学习和学术研究不可缺少的重要书籍，同时也是其他专业大学生加强人文素养、丰富文化底蕴、促进专业学习的重要读物。可供不同专业的大学生阅读收藏。
",
2160292,神谕之夜,8.2,"



    
    
  

    
作者:

        

                [美]
            保罗·奥斯特

    



    
    
  
    
出版社:

      
译林出版社

    


    
    
  
    
出品方:

      
全本书店

    


    
    
  

    
    
  
    
原作名:
 Oracle Night


    
    
  

    
译者:

        

            潘帕

    



    
    
  
    
出版年:
 2007-7


    
    
  
    
页数:
 216


    
    
  
    
定价:
 18.50元


    
    
  
    
装帧:
 平装


    
    
  
    
丛书:
?
译林世界文学名著·现当代系列


    
    
  
    
      
      
ISBN:
 9787544700337


    
    
  



","大病初愈的作家希德尼偶然路过中国人张生开的小店，对其中一本蓝色笔记本爱不释手，这本亲切而魔幻的笔记本把他重新带回写作，故事在纸上快意地流淌，写作是他唯一能够投入的生活方式。然而接下来的九天里，一连串神秘事件的发生却使他开始怀疑：是否字句如谕示，牵引现实与未来……
","??? 我病了很久，出院那天，几乎忘了怎么走路，也差点想不起来自己是谁。医生说，努把力，不出三四个月，你就能回到老样子。我不信，可还是照他说的做。他们一度对我放弃希望，而我现在居然推翻他们的预测，奇迹般活过来，除了活下去，我还能有什么选择？就当前面还有未来等我吧。我开始出门稍微走走，出一两个街口便折回公寓。我才三十四岁，却已被疾病变成一个一无用处的老人..
"
1418707,Goth.斷掌事件,8.5,"



    
    
  

    
作者:

        

                [日本]
            乙一

    



    
    
  
    
        
出版社:
 青春文化


    
    
  

    
    
  

    
    
  

    
    
  
    

      
 译者
:
        
        
        
陈可冉

        
           /
        
        
秦刚

    


    
    
  
    
出版年:
 2005-7


    
    
  
    
页数:
 391


    
    
  
    
定价:
 港币68元


    
    
  
    
装帧:
 平裝


    
    
  

    
    
  
    
      
      
ISBN:
 9789889844547


    
    
  



","此書分為6個短篇故事，以兩位酷愛屍體的高中生串連，帶出6個駭人的殺人故事。
（1）暗黑系GOTH
從森野無意中拾到的筆記本，揭發第三宗連環碎屍命案。此兇手手法殘酷，死者均是妙齡少女，兇手把她們帶到山中，殺死後碎屍。第一名死者的內臟全被割出釘在樹上；第二名死者被切成一百塊，整齊排列在小屋裡；第三名死者的頭部及五官被胡亂地塞回身體內。森野因好奇拿取了第三名死者的衣服鞋物，刻意模仿她的行為舉止，因而令自己成為兇手的獵物……
（2）斷掌事件WRISTCUT
筱原老師從小有戀手癖，喜愛的程度甚至要把別人漂亮的手掌切下，放在自己家裡的冰箱作收藏欣賞，閒時拿出來撫摸一番，甚至向它們傾訴心事。有一天，「我」禁不住偷偷潛進老師的家，偷走所有手掌，更故意留下線索，令自己脫身，並讓老師以為是森野幹的好事……
（3）狗DOG
最近附近一帶經常發生寵物誘拐事件，犯人原來是一個小女孩和她的小狗，每個星期二及星期五，她們都會拐帶狗隻，跟牠們搏鬥，並且把牠們咬死，然後把屍體丟棄在一個隱閉的洞裡。原來一切都為了復仇……
（4）記憶TWINS
森野和她的孿生妹妹相像得連母親也分辨不出來。從小，這兩姊妹就喜歡玩死亡遊戲，試試瀕死邊緣的感覺，看看假死時周遭的人的反應。八歲的某一天，妹妹上吊自殺死了……
（5）土GRAVE
溫文親切的佐伯家裡後園種滿花草，他熱愛植物之餘，亦竟有活埋人的癖好。三年前他活埋了鄰居的小男孩，最近他又禁不住活埋了另一個留有長黑直髮、皮膚雪白的高中女生，卻因一個工作證，破壞了他的計劃，更暴露了他的身份……
（6）聲音VOICE
北澤夏海的姊姊博子七星期前在一個廢墟中被謀殺了。一天，夏海從一個陌生的青年手上收到博子臨死前的錄音帶，為了知道姊姊的說話內容，她竟敢應兇手之約，獨自一人來到博子被殺害的地方，主動踏進兇手的圈套……
","乙一
被譽為日本文壇新一代「恐怖小說精英」，1978年生於日本福岡。17歲時憑藉《夏天．花火．我的屍體》榮獲第六屆「JUMP小說．紀實小說大賞」，一舉成名。乙一尤其擅長短篇作品，瘋狂的情節、緊湊的節奏、冰冷的氣氛、出其不意的結局，加上其特強的組織能力，被譽為奇幻及恐怖小說的「天才」。
《GOTH 斷掌事件》亦榮獲第三屆「MYSTERY奇幻大賞」，銷量高踞「2003年MYSTERY BEST 10」第五位，亦榮獲Yahoo！Japan讀者選為「2002年最佳奇幻小說」第一位。其後，同年出版的《ZOO》亦榮獲Yahoo！Japan讀者選為「2002年最佳奇幻小說」第三位，以及「2003週間文春傑作MYSTERY BEST 10」第八位，其中5個短篇故事，更由5位導演拍成電影，於今年3月開始陸續在日本全國公映，掀起一股乙一旋風，使他的文壇地位更上一層樓，驚...
乙一
被譽為日本文壇新一代「恐怖小說精英」，1978年生於日本福岡。17歲時憑藉《夏天．花火．我的屍體》榮獲第六屆「JUMP小說．紀實小說大賞」，一舉成名。乙一尤其擅長短篇作品，瘋狂的情節、緊湊的節奏、冰冷的氣氛、出其不意的結局，加上其特強的組織能力，被譽為奇幻及恐怖小說的「天才」。
《GOTH 斷掌事件》亦榮獲第三屆「MYSTERY奇幻大賞」，銷量高踞「2003年MYSTERY BEST 10」第五位，亦榮獲Yahoo！Japan讀者選為「2002年最佳奇幻小說」第一位。其後，同年出版的《ZOO》亦榮獲Yahoo！Japan讀者選為「2002年最佳奇幻小說」第三位，以及「2003週間文春傑作MYSTERY BEST 10」第八位，其中5個短篇故事，更由5位導演拍成電影，於今年3月開始陸續在日本全國公映，掀起一股乙一旋風，使他的文壇地位更上一層樓，驚慄小說大師之美譽更為穩固。
除驚慄小說外，乙一其他作品也帶有「灰暗」的感覺，多以被社會忽視、自我價值低、意志消沉的人為主角，細膩地描寫他們孤寂無助的內心世界，其尖銳的筆觸牽動讀者的情緒，隨他們找尋希望，為他們心痛。
"
3316422,猫国物语,8.9,"



    
    
  
    

      
 作者
:
        
            
[日] 莫莉蓟野

    


    
    
  
    
出版社:

      
南海出版公司

    


    
    
  

    
    
  
    
副标题:
 一个你从未见过的奇幻国度Neargo


    
    
  

    
    
  
    

      
 译者
:
        
        
        
林可欣

    


    
    
  
    
出版年:
 2008-12


    
    
  
    
页数:
 241


    
    
  
    
定价:
 48.00元


    
    
  
    
装帧:
 平装


    
    
  
    
丛书:
?
猫国物语系列绘本


    
    
  
    
      
      
ISBN:
 9787544242448


    
    
  



","102只猫主角的奇闻轶事……
在遥远的意大利海域，有一个俯瞰呈睡猫形的小岛，名叫""NEARGO”。那是一个猫与人类和谐共处的美妙地带。那里的数千只猫像人类一样有尊严地生活着，它们有身份证、有保险基金，甚至还有银行账户。这些猫咪各有迷人之处。
作者莫莉蓟野来自日本，声称自己“懂得猫语”，她在欧洲洲旅行的途中偶尔来到这个城市，被这儿的猫咪所吸引，就在这里住下来，然后跟这些猫交了朋友，并用语言和图画记录下它们的生活和想法，最后形成了这本图文并茂的手记。
她先挑出了102猫国里独一无二的招牌猫，把它们的相貌和个性披露给大家看。看看奥黛丽的大家闺秀风范、看看爱钻小洞的泡泡的怪癖、看看NEARGO猫界的‘老大’杰……跟着她认识了一只又一只可爱的猫咪。每只猫都有自己的档案和最典型的事迹记录，它们的年龄、性别、毛色、品种、性格特征、癖好与职业，以及主人情况等等，都透过作者细腻的插画与俏皮逗趣的文字传神地浮现纸上，看来各个简短，合起来完全是一本猫类大全，加之每只猫都有表情生动姿态迥异的画像，让我们很容易获得身临其境与猫共处的感觉。
","莫莉蓟野（Mori Asamino），妈妈日本人、爸爸荷兰人的日荷混血儿，五岁移居日本。原本就热爱绘画，未受过正统插画训练的她，一直梦想出版自己的绘本创作。凭着兴趣与成熟的作品，集结了自己的旅游手札和插画创作，2001年10月由NHK出版《猫国物语》系列绘本，于日本当地及香港皆获得热烈回响。
"
